ProductFamily,Product,Demand_2022_1,Demand_2022_2,Demand_2022_3,Demand_2022_4,Demand_2022_5,Demand_2022_6,Demand_2022_7,Demand_2022_8,Demand_2022_9,Demand_2022_10,Demand_2022_11,Demand_2022_12,Demand_2023_1,Demand_2023_2,Demand_2023_3,Demand_2023_4,Demand_2023_5,Demand_2023_6,Demand_2023_7,Demand_2023_8,Demand_2023_9,Demand_2023_10,Demand_2023_11,Demand_2023_12,
DIS,DIS02031,60,93,6,58,38,1,16,47,22,23,11,65,10,97,79,9,38,81,64,32,68,34,72,24,
DIS,DIS02032,85,68,54,98,35,55,28,32,20,5,68,23,19,34,51,25,89,41,64,53,65,47,2,19,
DIS,DIS02033,38,6,94,56,92,83,91,8,31,53,45,69,9,28,23,70,92,55,64,19,23,86,80,92,
DIS,DIS02034,1,34,42,66,38,16,49,79,83,47,17,79,43,69,37,57,81,61,77,80,23,58,7,83,
DIS,DIS02035,22,92,92,98,10,21,5,51,32,87,4,9,99,35,54,17,35,16,86,72,78,43,61,20,
DIS,DIS02036,37,40,74,66,62,2,75,43,8,94,55,63,78,34,85,66,6,81,26,32,79,64,72,39,
DIS,DIS02037,57,26,23,41,81,40,63,77,59,33,40,19,54,63,82,43,16,49,25,99,60,10,25,68,
DIS,DIS02038,55,11,2,3,56,9,88,45,41,37,61,86,37,16,30,2,81,21,31,86,87,9,11,32,
DIS,DIS02039,34,20,89,68,31,47,86,10,22,13,87,25,65,51,3,71,72,30,32,11,32,82,64,84,
DIS,DIS02040,98,4,41,91,58,61,94,31,86,25,79,64,51,64,6,54,31,25,79,55,39,23,82,5,
DIS,DIS02041,88,8,23,15,86,9,24,24,100,14,67,28,1,89,66,9,43,82,100,61,1,47,77,72,
DIS,DIS02042,6,56,1,50,50,41,78,73,47,20,97,37,35,75,71,8,81,40,91,80,15,27,1,19,
DIS,DIS02043,80,42,54,50,49,56,80,59,3,60,94,74,87,21,6,7,32,39,68,34,45,14,60,26,
DIS,DIS02044,57,3,85,87,67,22,32,42,13,35,33,86,25,49,47,97,91,88,7,49,40,7,100,68,
DIS,DIS02045,6,14,92,29,13,49,29,19,61,31,10,77,70,28,51,1,34,40,65,81,4,59,47,60,
DIS,DIS02046,3,24,42,82,84,78,72,56,79,13,97,76,12,75,22,73,58,20,51,77,55,24,23,17,
DIS,DIS02047,43,69,47,45,5,36,53,77,100,36,87,51,56,0,7,92,75,99,50,94,16,37,47,44,
DIS,DIS02048,18,66,58,34,73,22,54,58,93,75,77,63,51,64,35,42,29,38,58,49,64,98,6,14,
DIS,DIS02049,82,4,92,30,23,11,89,100,68,18,78,35,50,19,12,82,22,17,52,57,45,75,17,57,
DIS,DIS02050,30,5,91,92,14,63,81,92,67,90,65,16,50,1,22,66,15,12,71,25,17,15,58,38,
DIS,DIS02051,43,75,45,76,69,61,34,91,4,24,12,6,24,97,64,41,6,32,57,15,61,98,79,37,
DIS,DIS02052,62,71,86,47,87,78,39,69,41,88,2,68,30,82,44,30,63,89,84,48,1,41,74,5,
DIS,DIS02053,66,25,88,40,37,80,77,99,20,67,63,66,13,53,45,91,72,54,44,76,39,11,95,48,
DIS,DIS02054,78,67,1,40,84,14,56,25,69,70,85,21,49,85,20,23,9,84,43,94,44,76,70,100,
DIS,DIS02055,9,51,34,89,47,19,59,65,43,98,69,74,51,38,66,16,72,32,29,13,90,14,47,94,
DIS,DIS02056,59,31,81,13,75,51,29,5,91,94,68,85,10,43,63,4,41,56,65,88,43,69,77,56,
DIS,DIS02057,70,69,64,87,32,37,14,29,14,65,7,1,18,15,92,19,73,66,7,44,86,34,21,7,
DIS,DIS02058,50,49,99,15,68,27,49,9,31,0,4,43,7,22,52,2,31,47,76,38,86,52,86,26,
DIS,DIS02059,82,25,86,59,65,67,10,18,34,85,27,99,88,88,89,44,49,4,81,79,28,10,41,4,
DIS,DIS02060,4,88,19,81,43,15,64,3,77,58,27,26,58,72,30,76,98,14,33,14,74,96,78,76,
DIS,DIS02061,18,9,66,17,39,67,90,24,28,85,77,93,85,98,73,54,88,64,27,39,39,94,91,99,
DIS,DIS02062,13,82,94,45,0,95,28,15,53,55,68,87,67,15,80,52,70,31,81,5,64,99,89,18,
DIS,DIS02063,11,31,86,70,64,81,83,19,13,82,90,73,45,66,15,13,29,37,6,93,60,65,51,3,
DIS,DIS02064,70,59,18,27,25,76,30,88,16,45,55,26,11,31,87,1,17,32,33,38,13,65,8,40,
DIS,DIS02065,78,62,53,70,98,39,44,36,74,56,62,60,41,3,64,78,32,50,1,83,29,29,5,53,
DIS,DIS02066,89,67,89,56,48,30,9,58,66,47,88,80,94,94,90,3,23,67,32,23,22,74,47,0,
DIS,DIS02067,21,72,40,87,68,54,91,1,66,83,70,4,52,65,99,33,65,10,46,77,33,25,8,96,
DIS,DIS02068,52,73,65,62,60,56,72,93,78,63,80,15,46,79,9,57,46,39,82,16,86,25,65,16,
DIS,DIS02069,43,84,77,80,58,34,5,81,93,76,31,88,94,97,1,11,5,3,98,47,49,21,68,22,
DIS,DIS02070,36,32,5,90,11,95,27,34,39,38,90,17,67,51,35,80,3,53,90,71,40,24,69,61,
DIS,DIS02071,48,52,41,19,49,97,67,50,49,31,39,41,92,6,73,19,25,15,95,97,13,95,70,29,
DIS,DIS02072,95,72,44,11,100,90,32,65,64,9,58,98,42,60,86,86,57,53,8,22,62,38,0,28,
DIS,DIS02073,18,7,93,58,20,53,15,26,27,59,3,10,1,86,80,41,67,72,30,1,22,26,61,73,
DIS,DIS02074,37,28,14,36,49,25,42,50,76,55,0,36,2,83,75,64,69,40,19,3,78,53,51,70,
DIS,DIS02075,6,46,59,38,64,73,90,34,77,56,17,34,32,4,99,0,64,73,79,67,14,94,6,73,
DIS,DIS02076,21,32,12,56,78,22,78,79,95,57,12,100,56,57,85,73,3,68,61,53,60,68,82,74,
DIS,DIS02077,36,85,99,11,0,34,51,24,82,91,94,67,74,4,45,57,50,10,81,12,68,23,45,97,
DIS,DIS02078,63,77,75,47,87,36,58,58,10,8,43,48,33,88,55,78,87,23,90,55,18,9,42,94,
DIS,DIS02079,52,61,98,38,7,80,16,13,85,100,35,23,85,77,38,37,85,37,54,19,30,37,0,38,
DIS,DIS02080,43,40,9,8,0,48,38,91,58,99,32,87,5,24,70,94,100,0,91,43,27,63,27,19,
DIS,DIS02081,55,40,40,23,90,32,61,20,37,78,78,79,30,44,17,68,46,92,25,3,58,89,76,94,
DIS,DIS02082,77,63,0,9,71,84,45,12,12,70,67,95,77,33,90,31,77,49,95,48,39,62,57,15,
DIS,DIS02083,34,85,93,83,94,44,89,59,2,17,68,63,89,10,4,45,73,14,38,54,85,55,21,71,
DIS,DIS02084,26,1,57,33,90,30,25,36,86,14,93,9,53,77,76,59,55,100,37,38,67,71,100,72,
DIS,DIS02085,18,33,11,46,49,5,43,9,6,56,92,21,31,82,47,72,27,64,56,74,43,39,84,0,
DIS,DIS02086,11,20,76,78,7,13,96,45,43,65,53,1,47,5,65,11,17,80,84,51,56,44,45,89,
DIS,DIS02087,78,34,33,88,55,36,18,54,35,20,22,75,63,95,15,90,6,94,25,42,86,28,38,60,
DIS,DIS02088,6,88,57,78,26,64,24,15,19,16,59,9,41,80,82,63,60,34,81,23,14,11,28,63,
DIS,DIS02089,31,86,94,84,37,43,0,41,0,37,28,2,48,84,26,26,74,64,93,89,12,66,1,50,
DIS,DIS02090,68,78,54,29,42,23,34,4,4,53,25,53,71,57,61,94,55,36,59,81,90,31,98,55,
DIS,DIS02091,2,99,71,37,70,99,84,3,38,24,45,33,39,7,92,80,64,98,5,23,51,13,44,29,
DIS,DIS02092,43,86,90,64,14,31,74,77,9,1,33,2,64,51,8,43,48,23,75,93,77,3,21,64,
DIS,DIS02093,13,81,15,45,98,37,69,77,3,35,12,99,10,72,19,64,2,80,56,58,5,99,43,25,
DIS,DIS02094,71,15,9,1,34,24,81,29,16,42,1,26,54,24,57,83,1,89,55,73,48,88,3,72,
DIS,DIS02095,43,75,39,4,50,64,18,79,51,40,30,73,2,17,86,4,69,89,19,62,17,83,0,76,
DIS,DIS02096,29,58,43,96,10,65,23,57,56,79,0,5,91,76,12,27,24,10,92,29,96,47,40,11,
DIS,DIS02097,51,63,41,95,35,51,37,75,90,13,64,83,8,23,15,30,37,58,97,89,64,14,14,76,
DIS,DIS02098,11,30,49,82,8,2,15,18,77,54,96,44,39,10,26,66,13,55,10,56,51,36,84,54,
DIS,DIS02099,32,75,23,4,89,15,6,19,36,93,52,65,59,57,98,27,8,59,5,99,68,91,11,32,
DIS,DIS02100,21,22,81,3,51,31,41,39,9,39,96,17,2,54,14,78,42,86,68,68,3,17,9,77,
DIS,DIS02101,65,83,72,16,46,82,17,49,100,59,24,92,4,89,67,31,14,88,72,6,54,53,34,53,
DIS,DIS02102,68,76,8,89,5,1,78,27,64,22,22,77,61,14,57,8,11,6,11,26,77,37,41,24,
DIS,DIS02103,100,29,36,7,88,54,55,42,27,13,49,28,94,5,90,12,69,90,76,62,4,60,71,66,
DIS,DIS02104,4,26,95,98,53,1,74,62,75,33,51,96,21,63,77,1,30,15,78,56,51,9,2,100,
DIS,DIS02105,79,35,40,56,84,1,61,61,99,31,20,64,2,27,95,83,48,52,47,18,53,58,18,40,
DIS,DIS02106,31,72,26,29,51,95,54,62,27,95,63,100,44,33,40,21,70,30,57,12,22,84,57,42,
DIS,DIS02107,48,86,4,28,44,62,1,21,64,0,60,98,31,17,97,80,68,77,48,97,84,30,69,46,
DIS,DIS02108,96,17,91,90,77,27,0,35,67,42,95,11,87,31,30,31,40,26,39,44,2,63,21,70,
DIS,DIS02109,99,4,45,26,24,28,76,78,73,70,63,14,30,28,2,76,38,92,56,61,74,94,90,4,
DIS,DIS02110,84,56,55,77,78,52,24,60,60,79,58,93,45,80,15,62,88,94,40,13,99,37,34,19,
DIS,DIS02111,63,37,72,92,57,89,6,84,19,97,25,38,33,54,88,38,64,32,5,89,97,38,41,30,
DIS,DIS02112,72,83,16,90,51,43,51,53,87,14,46,12,41,91,8,51,33,7,85,61,83,41,57,68,
DIS,DIS02113,65,44,23,3,55,35,5,68,19,73,38,56,13,12,91,23,28,34,86,66,64,31,86,15,
DIS,DIS02114,73,67,0,18,22,59,17,70,32,27,76,87,12,93,31,76,47,7,6,44,59,22,6,64,
DIS,DIS02115,42,33,4,66,53,32,2,20,97,14,4,94,84,65,1,97,58,16,27,63,37,38,0,34,
DIS,DIS02116,72,56,1,86,42,75,2,66,18,34,74,93,77,22,2,87,94,99,61,49,67,92,33,59,
DIS,DIS02117,32,59,63,88,63,51,84,99,89,23,44,73,88,29,45,60,68,30,41,42,78,45,60,38,
DIS,DIS02118,11,0,71,52,91,34,72,15,74,39,0,82,31,23,48,38,10,82,86,89,69,10,93,8,
DIS,DIS02119,84,28,27,46,33,91,45,74,67,13,57,79,90,13,19,44,46,35,79,43,6,29,6,20,
DIS,DIS02120,76,86,87,36,12,1,46,83,65,4,82,82,60,24,11,29,15,6,1,66,3,30,90,78,
DIS,DIS02121,67,17,39,68,99,9,3,81,50,43,73,28,18,30,67,41,91,88,23,22,14,93,28,21,
DIS,DIS02122,8,49,74,68,26,53,30,100,24,95,65,61,57,69,88,78,58,71,79,11,89,15,89,91,
DIS,DIS02123,99,49,47,56,35,21,35,81,80,34,13,83,24,80,98,99,47,6,90,78,91,62,82,20,
DIS,DIS02124,18,35,58,60,34,24,18,72,26,62,2,69,45,38,45,51,45,91,36,27,45,74,57,4,
DIS,DIS02125,69,81,20,94,84,43,54,41,91,39,69,50,23,62,11,70,53,78,38,52,73,52,86,29,
DIS,DIS02126,70,17,1,62,71,81,12,36,8,55,22,85,65,38,91,68,57,79,14,9,38,41,54,67,
DIS,DIS02127,33,78,83,78,13,63,13,7,80,18,85,58,65,65,68,9,49,63,46,14,94,100,100,52,
DIS,DIS02128,56,90,67,55,12,82,52,24,2,64,68,16,27,66,67,80,59,77,15,56,58,14,30,30,
GAD,GAD02129,52,40,0,29,13,69,14,21,42,8,3,97,19,55,89,81,91,38,68,92,82,93,90,64,
GAN,GAN02130,44,73,17,77,45,92,96,92,86,18,32,77,69,42,72,81,12,2,13,14,89,65,13,60,
GAN,GAN02131,30,7,97,30,22,35,40,41,15,58,65,29,18,39,6,69,60,76,94,59,84,11,48,66,
HV,HV02132,82,19,91,36,43,20,36,67,29,26,7,38,35,96,48,88,55,30,57,21,91,68,89,93,
HV,HV02133,13,30,47,29,20,79,90,78,34,47,5,62,28,25,71,75,28,44,48,95,98,89,39,60,
HV,HV02134,95,77,15,25,78,40,75,9,39,95,97,41,96,10,50,60,48,5,100,84,55,20,25,15,
HV,HV02135,43,68,58,94,3,59,70,67,3,4,49,97,98,34,21,62,38,77,52,46,95,6,31,3,
HV,HV02136,98,92,25,74,45,11,83,77,82,25,63,11,18,9,89,35,58,83,87,78,89,18,48,82,
HV,HV02137,74,43,77,87,6,8,97,99,19,76,14,57,84,11,18,34,72,67,34,62,71,25,23,89,
HV,HV02138,41,31,89,60,97,28,85,100,21,56,2,3,66,88,12,53,89,53,53,23,54,32,52,55,
HV,HV02139,26,19,82,70,25,74,28,62,63,72,85,8,56,45,57,26,6,94,88,14,83,95,46,55,
HV,HV02140,77,38,26,30,46,100,71,2,0,30,22,36,12,16,14,1,83,12,10,86,35,71,24,64,
HV,HV02141,49,10,40,8,78,44,31,94,23,54,48,7,97,94,5,21,33,52,68,24,52,16,21,47,
HV,HV02142,88,54,49,92,26,12,11,74,80,44,43,40,40,39,83,20,86,85,34,42,74,50,6,88,
HV,HV02143,17,40,39,8,6,45,18,6,24,40,62,41,91,86,63,55,100,56,30,40,84,20,60,90,
HV,HV02144,12,4,48,2,0,34,56,20,89,89,81,47,32,11,77,1,56,55,72,29,76,7,56,96,
HV,HV02145,16,7,64,53,20,36,69,71,52,84,7,18,87,55,86,53,94,18,33,68,100,73,8,90,
HV,HV02146,15,67,85,30,93,10,98,90,96,65,13,9,12,53,87,2,53,4,25,9,16,41,49,33,
HV,HV02147,65,68,76,54,55,31,38,79,94,88,56,79,17,75,9,53,65,93,26,31,97,27,8,34,
HV,HV02148,45,23,60,79,29,70,81,26,51,98,38,62,43,40,96,55,81,31,21,38,0,59,84,7,
HV,HV02149,78,31,81,20,43,84,31,89,25,62,93,39,76,69,76,79,30,46,80,50,17,60,24,15,
HV,HV02150,35,14,96,7,55,63,84,59,35,68,69,55,9,95,71,7,50,51,90,89,82,28,56,58,
HV,HV02151,45,32,81,35,96,26,42,96,79,46,46,53,93,7,47,76,22,72,77,90,91,44,100,80,
HV,HV02152,33,68,68,17,80,49,60,28,11,62,10,55,97,74,52,97,28,21,54,86,57,84,32,88,
HV,HV02153,36,99,5,2,6,24,51,45,85,93,2,39,20,56,97,52,25,83,74,59,40,59,13,73,
HV,HV02154,8,43,24,50,23,99,57,53,91,50,56,17,46,46,20,17,50,14,42,86,46,73,69,12,
HV,HV02155,83,67,40,88,51,58,95,72,46,88,56,60,58,79,70,1,1,3,85,38,95,52,23,78,
HV,HV02156,91,32,26,79,22,17,91,28,60,20,72,33,61,26,44,31,49,78,29,38,22,2,97,10,
HV,HV02157,37,6,39,4,64,12,32,78,45,91,92,42,37,71,15,21,57,28,5,6,35,99,56,64,
HV,HV02158,1,31,26,7,61,73,92,61,45,74,36,54,52,50,92,64,8,94,78,84,69,41,54,19,
HV,HV02159,84,69,0,47,60,79,37,63,54,46,69,41,80,11,5,69,47,10,35,59,24,40,14,74,
HV,HV02160,71,35,73,90,31,50,39,23,18,33,6,55,21,25,86,46,75,87,0,42,48,17,94,72,
HV,HV02161,50,28,26,39,19,51,84,2,58,2,43,100,100,10,7,37,39,82,38,43,28,55,82,32,
HV,HV02162,33,50,79,2,70,1,60,48,80,45,48,60,30,26,32,33,51,9,57,93,28,53,70,15,
HV,HV02163,59,2,21,98,47,23,71,59,41,0,61,30,21,44,27,42,5,30,74,3,83,56,52,20,
HV,HV02164,60,97,69,6,72,11,22,29,62,7,41,9,93,84,1,35,32,58,70,30,41,70,99,99,
HV,HV02165,35,11,61,76,17,98,42,60,17,62,76,40,99,57,55,79,75,5,35,29,82,87,53,89,
HV,HV02166,48,44,14,26,76,60,34,81,2,50,1,99,6,6,25,27,11,64,63,77,4,23,29,27,
HV,HV02167,36,72,18,69,90,75,34,7,3,85,95,5,64,6,7,12,97,52,89,47,59,26,60,4,
HV,HV02168,96,32,27,81,98,26,85,73,99,92,68,99,80,95,31,41,75,37,92,78,86,26,33,70,
HV,HV02169,94,54,47,3,5,47,84,43,50,62,28,66,12,64,35,82,41,60,34,78,17,100,78,45,
HV,HV02170,62,15,77,23,76,33,76,28,60,46,91,74,78,22,40,46,47,81,17,91,62,74,65,39,
HV,HV02171,94,3,23,54,81,77,66,52,53,28,49,84,99,36,92,33,42,92,25,49,47,21,9,27,
HV,HV02172,88,31,61,83,74,41,77,95,67,13,67,36,10,39,20,38,2,5,91,41,14,91,83,13,
HV,HV02173,96,12,29,79,27,76,61,95,90,70,82,86,73,14,55,90,48,99,12,36,1,9,77,54,
HV,HV02174,30,35,52,49,86,6,47,24,93,84,16,76,40,10,65,24,21,57,35,59,97,82,93,49,
HV,HV02175,75,16,74,32,58,89,94,25,64,73,21,39,98,13,44,98,73,0,25,90,90,3,69,61,
HV,HV02176,4,50,90,19,49,83,12,76,75,86,32,8,66,89,23,49,24,78,73,6,52,24,25,30,
HV,HV02177,52,81,2,25,44,47,66,22,16,65,63,65,10,70,11,23,53,80,20,10,61,44,84,29,
HV,HV02178,22,52,100,34,75,79,11,59,91,54,42,51,17,60,94,17,22,1,90,19,39,13,44,81,
HV,HV02179,33,48,92,13,55,89,38,13,21,18,40,91,15,23,23,62,84,82,50,6,43,13,0,97,
HV,HV02180,14,57,67,36,39,12,87,22,72,79,59,97,73,56,17,99,3,11,75,59,92,47,23,100,
HV,HV02181,93,100,86,70,12,8,14,64,19,49,51,53,12,3,71,21,43,90,80,68,43,24,54,55,
HV,HV02182,37,100,37,43,79,4,91,85,74,13,32,88,4,31,93,80,89,54,62,32,65,17,37,89,
HV,HV02183,46,83,17,32,82,76,11,57,25,64,55,88,22,21,14,22,21,21,74,62,61,66,74,27,
HV,HV02184,1,97,56,88,56,49,46,17,30,58,47,44,36,13,61,55,12,15,11,76,22,11,87,57,
HV,HV02185,56,91,25,69,28,21,58,15,19,82,44,5,12,43,41,20,52,99,3,74,38,50,50,27,
HV,HV02186,53,88,49,96,64,39,62,10,35,8,67,60,47,56,47,41,88,13,81,51,50,24,31,60,
HV,HV02187,48,41,85,88,55,10,8,67,90,20,86,9,79,6,89,18,18,41,95,87,49,86,55,21,
HV,HV02188,33,73,55,21,51,72,39,16,91,28,11,48,12,50,61,2,63,22,22,44,15,45,97,73,
HV,HV02189,46,12,33,64,1,72,38,99,3,80,21,43,23,16,65,0,27,41,42,21,20,100,1,62,
HV,HV02190,67,8,53,26,93,13,39,89,7,50,94,77,100,63,15,19,4,75,70,7,80,20,40,47,
HV,HV02191,62,61,16,36,71,89,38,15,76,90,40,45,57,79,88,59,24,50,97,12,81,12,13,40,
HV,HV02192,63,98,23,25,44,20,49,11,11,57,37,32,38,25,1,6,37,2,36,26,80,90,31,90,
HV,HV02193,83,83,16,88,95,74,11,98,78,39,56,12,60,57,71,21,66,99,26,57,44,13,35,78,
HV,HV02194,42,25,68,13,9,22,52,75,86,65,99,52,19,48,72,6,79,93,72,80,76,4,7,40,
HV,HV02195,1,54,85,12,24,70,13,45,84,0,64,31,31,59,49,3,9,12,19,20,8,16,41,9,
HV,HV02196,94,34,44,55,69,18,21,31,67,61,63,22,98,63,37,5,70,87,70,89,80,8,92,14,
HV,HV02197,57,16,90,16,46,85,45,22,76,28,89,83,3,84,30,80,36,7,41,82,47,26,58,27,
HV,HV02198,89,96,73,89,52,86,79,42,13,45,35,14,16,34,5,79,10,48,23,35,15,62,76,61,
HV,HV02199,65,11,98,79,59,68,6,20,33,77,87,15,56,45,39,71,57,86,14,79,37,61,66,68,
HV,HV02200,76,48,78,7,50,26,15,2,72,75,16,42,60,56,17,12,7,16,95,26,64,65,85,21,
HV,HV02201,87,31,39,5,4,39,95,36,61,49,10,47,28,33,63,29,33,36,57,62,24,81,49,99,
HV,HV02202,42,89,3,66,43,100,37,55,5,89,74,35,89,55,19,55,85,19,54,80,42,31,9,87,
HV,HV02203,14,91,38,36,9,20,37,1,0,72,26,10,8,87,7,9,44,71,17,14,1,45,45,52,
HV,HV02204,40,15,24,54,7,91,17,48,56,82,76,54,54,46,21,1,52,35,40,20,16,43,71,0,
HV,HV02205,24,6,48,60,49,28,90,42,99,73,12,45,11,46,4,7,10,43,47,86,39,58,37,44,
HV,HV02206,98,56,9,57,37,1,49,94,30,15,82,35,63,27,19,48,58,91,73,98,42,8,80,19,
HV,HV02207,41,62,31,98,95,8,5,5,72,75,90,63,0,36,31,51,10,10,31,59,19,1,96,37,
HV,HV02208,9,45,25,49,85,63,10,21,58,17,70,71,61,9,11,4,75,35,14,68,12,2,70,98,
HV,HV02209,7,81,25,64,63,5,63,68,87,21,35,83,37,73,40,26,61,96,15,91,22,19,43,7,
HV,HV02210,90,61,45,70,70,29,43,95,55,0,89,34,63,13,14,33,79,30,96,42,54,85,86,81,
HV,HV02211,58,90,18,16,32,67,89,70,85,63,19,1,60,51,75,57,79,39,77,94,62,2,15,15,
HV,HV02212,63,77,23,82,94,43,95,42,54,83,9,3,45,21,92,48,88,20,14,95,41,45,73,73,
HV,HV02213,68,85,12,41,29,85,54,63,72,42,11,52,28,35,29,100,44,69,5,84,20,15,93,63,
HV,HV02214,100,79,0,9,10,89,36,66,81,75,56,75,25,40,11,96,54,76,84,73,27,30,59,70,
HV,HV02215,17,78,23,92,79,30,76,17,42,55,93,66,15,47,43,100,20,9,60,65,46,98,0,76,
HV,HV02216,7,20,34,29,46,31,29,7,56,76,65,29,0,84,35,35,85,16,2,63,55,98,21,9,
HV,HV02217,84,59,64,4,86,10,81,20,82,100,93,43,85,87,49,36,8,4,66,64,87,20,99,98,
HV,HV02218,42,59,81,48,33,21,25,2,34,33,16,38,53,40,85,54,60,58,63,45,68,76,96,7,
HV,HV02219,42,8,73,85,89,29,57,46,43,68,89,2,84,99,73,19,31,84,10,64,68,63,32,14,
HV,HV02220,82,80,70,87,18,82,46,53,86,6,82,77,34,50,77,55,65,70,88,55,28,9,62,22,
HV,HV02221,24,77,64,71,42,58,60,74,41,30,83,69,30,82,2,67,0,53,57,45,30,52,22,17,
HV,HV02222,27,91,77,58,92,58,12,53,44,30,99,99,67,76,95,9,86,80,47,5,45,48,85,80,
HV,HV02223,37,9,64,98,39,16,90,98,19,25,50,25,86,82,43,22,88,48,6,84,31,76,88,55,
HV,HV02224,11,71,14,88,58,60,21,95,63,10,22,95,60,81,50,73,27,57,49,98,53,33,97,70,
HV,HV02225,73,71,11,55,29,6,33,45,34,97,16,53,32,88,77,100,55,26,67,18,68,1,41,52,
HV,HV02226,72,9,62,94,75,97,73,81,1,67,59,73,100,68,20,98,63,30,1,97,70,1,11,31,
HV,HV02227,17,73,43,5,61,78,80,52,1,50,45,40,12,81,43,37,67,55,28,40,91,3,19,34,
HV,HV02228,33,73,34,83,73,94,28,52,42,60,36,63,18,36,61,21,7,39,78,98,100,26,2,66,
HV,HV02229,53,12,30,57,53,36,14,86,14,53,33,68,89,3,33,43,64,27,59,52,38,53,9,19,
HV,HV02230,55,88,95,43,27,51,42,14,39,85,72,62,17,89,36,63,34,86,6,19,10,61,28,35,
HV,HV02231,56,55,34,60,9,60,10,13,96,76,66,23,1,52,39,82,12,70,79,93,43,42,49,62,
HV,HV02232,42,78,44,22,68,100,47,94,83,61,34,68,34,69,31,57,8,90,28,48,33,42,95,75,
HV,HV02233,6,18,75,55,95,5,11,82,67,13,91,37,10,77,100,50,49,100,8,66,26,15,9,14,
HV,HV02234,85,37,79,95,27,19,60,69,88,79,15,72,23,16,2,53,40,2,16,44,5,37,57,84,
HV,HV02235,57,36,87,18,7,26,79,36,63,33,20,37,100,49,61,98,72,95,91,67,82,15,62,52,
HV,HV02236,34,27,0,5,68,10,6,48,76,37,100,81,21,40,52,84,20,83,76,26,75,59,26,87,
HV,HV02237,32,20,35,74,96,3,65,34,44,82,35,48,26,49,99,15,83,13,71,51,1,80,4,53,
HV,HV02238,19,71,18,85,51,55,4,46,73,90,98,74,52,86,69,100,100,23,88,35,42,42,55,2,
HV,HV02239,86,82,24,67,81,99,44,60,5,0,82,22,63,16,19,43,49,58,51,11,30,64,76,35,
HV,HV02240,44,52,51,50,87,26,100,65,99,31,94,100,56,32,56,73,64,16,72,84,62,23,31,43,
HV,HV02241,16,1,28,82,46,30,27,20,19,5,37,58,7,93,34,70,69,14,64,5,25,90,12,66,
HV,HV02242,75,49,24,13,45,45,41,23,77,85,29,60,50,52,71,29,0,51,70,22,75,46,35,80,
HV,HV02243,75,94,39,73,89,0,44,1,43,94,71,90,33,43,27,41,4,34,58,81,83,2,84,71,
HV,HV02244,19,76,32,72,5,52,20,97,88,0,80,81,18,93,72,79,67,9,60,38,86,96,80,54,
HV,HV02245,56,81,70,10,12,70,83,62,28,93,36,95,43,80,14,37,33,22,99,90,28,4,2,20,
HV,HV02246,50,41,28,72,54,47,93,94,75,94,72,64,67,96,54,60,13,15,39,69,28,66,52,78,
HV,HV02247,34,63,5,30,34,42,54,97,41,43,19,29,61,6,67,29,38,71,71,48,85,52,81,75,
HV,HV02248,49,45,76,41,4,60,62,52,45,65,50,14,55,4,46,22,79,82,42,26,12,23,94,40,
HV,HV02249,64,19,22,60,53,90,50,88,72,10,21,94,42,13,32,3,51,51,44,58,92,46,100,80,
HV,HV02250,56,76,41,70,65,6,4,87,78,15,41,58,18,73,79,59,76,12,99,81,65,24,47,93,
HV,HV02251,23,24,75,52,39,77,53,11,25,3,53,68,39,60,49,85,81,76,90,93,50,7,35,88,
HV,HV02252,37,81,39,0,14,1,99,64,2,79,37,97,90,68,72,10,28,15,10,97,74,2,92,17,
HV,HV02253,11,26,16,46,48,71,30,32,17,74,60,96,8,35,17,74,68,55,80,93,82,62,17,11,
HV,HV02254,9,37,19,4,19,84,100,16,50,52,68,76,96,91,60,88,23,85,69,25,74,62,71,9,
HV,HV02255,21,24,46,11,98,18,67,35,87,3,64,53,38,94,26,66,34,35,79,2,5,7,98,12,
HV,HV02256,52,91,41,89,31,0,42,59,91,38,73,57,81,39,37,51,20,33,45,12,0,50,47,53,
HV,HV02257,19,46,31,1,11,40,76,0,26,96,3,31,81,80,93,58,49,31,23,53,70,96,18,7,
HV,HV02258,12,4,31,11,67,100,67,25,23,15,26,12,59,60,3,3,81,87,35,15,40,6,90,98,
HV,HV02259,2,46,61,72,34,4,49,41,50,9,75,2,13,27,89,19,50,82,36,24,49,40,41,38,
HV,HV02260,95,1,77,16,20,20,87,63,47,0,86,42,72,2,5,47,44,76,16,5,13,78,8,53,
HV,HV02261,31,58,35,21,54,89,74,23,82,30,74,73,9,20,98,71,68,94,73,27,89,95,9,65,
HV,HV02262,52,37,18,51,23,20,66,59,67,39,21,44,96,5,40,47,82,60,36,16,10,55,65,43,
HV,HV02263,39,86,23,75,7,38,83,99,57,84,50,36,80,81,7,99,25,50,83,30,64,95,8,73,
HV,HV02264,42,45,68,19,12,40,93,71,96,69,29,78,79,73,41,94,22,52,38,30,36,51,40,38,
HV,HV02265,27,97,69,58,83,60,32,56,20,2,91,25,32,0,99,66,18,6,79,27,77,38,70,57,
HV,HV02266,13,25,35,56,97,23,28,20,54,94,29,7,7,98,23,28,20,60,44,66,94,34,71,62,
HV,HV02267,46,85,21,84,26,92,45,86,49,63,0,90,30,59,6,50,10,83,3,13,74,67,29,100,
HV,HV02268,50,44,76,4,75,54,30,39,35,86,46,13,31,33,58,71,88,53,63,72,60,47,68,21,
